address,bathrooms,date,discount,floor_elevator,link,price,realestate,rooms,sqft_m2
"Carrer D'ausiàs March, Fort Pienc",1,2020-10-22,,1,/es/inmobiliaria-sb/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754978024,912,SB,3,65
"Avinguda Meridiana, 326, La Sagrera",1,2020-10-22,,1,/es/inmobiliaria-lloguer-sant-andreu/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202765641866,920,Lloguer Sant Andreu,3,81
Vila de Gràcia,1,2020-10-22,200 €,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,1195,SH BARCELONA,2,75
Sant Gervasi i la Bonanova,2,2020-10-22,250 €,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,1850,SH BARCELONA,4,140
La Barceloneta,1,2020-10-22,95 €,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,995,SH BARCELONA,2,74
"Sant Pere, Sta. Caterina i la Ribera",1,2020-10-22,295 €,0,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,850,SH BARCELONA,2,45
L'Antiga Esquerra de l'Eixample,1,2020-10-22,,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,895,SH BARCELONA,1,52
"Sant Pere, Sta. Caterina i la Ribera",2,2020-10-22,450 €,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,1300,SH BARCELONA,2,80
La Nova Esquerra de l'Eixample,1,2020-10-22,255 €,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,995,SH BARCELONA,2,56
Dreta de l'Eixample,2,2020-10-22,350 €,1,/es/inmobiliaria-lucas-fox/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751825893,2600,LUCAS FOX,2,100
Diagonal Mar i el Front Marítim del Poblenou,1,2020-10-22,,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,1190,SH BARCELONA,2,80
L'Antiga Esquerra de l'Eixample,2,2020-10-22,200 €,1,/es/inmobiliaria-sh-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752325093,895,SH BARCELONA,1,42
"Carrer del Consell de Cent, Hostafrancs",2,2020-10-22,,1,/es/inmobiliaria-optimun-enterprise-sl/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003059792,987,"OPTIMUN ENTERPRISE, S.L",3,72
"Carrer del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc",1,2020-10-22,,1,/es/inmobiliaria-1001-pisos/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752859955,740,1001 PISOS,2,54
"Paris, L'Antiga Esquerra de l'Eixample",1,2020-10-22,200 €,1,/es/inmobiliaria-chrysol-value-real-estate/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752512415,1700,CHRYSOL VALUE REAL ESTATE,1,61
"Travessera de Gracia, Sant Gervasi- Galvany",4,2020-10-22,150 €,1,/es/inmobiliaria-chrysol-value-real-estate/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752512415,1850,CHRYSOL VALUE REAL ESTATE,5,175
"Paris, L'Antiga Esquerra de l'Eixample",2,2020-10-22,350 €,1,/es/inmobiliaria-chrysol-value-real-estate/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752512415,1950,CHRYSOL VALUE REAL ESTATE,2,75
"Bergnes de las Casas, El Baix Guinardó",1,2020-10-22,50 €,0,/es/inmobiliaria-chrysol-value-real-estate/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752512415,1150,CHRYSOL VALUE REAL ESTATE,2,50
"Carrer de Lepant, Fort Pienc",1,2020-10-22,,0,/es/inmobiliaria-alquiler-garantizado-dia-5/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202765409699,820,ALQUILER GARANTIZADO DIA 5,2,62
"Carrer del Doctor Pi I Molist, Porta",1,2020-10-22,,1,/es/inmobiliaria-fincas-caso/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202760266257,960,FINCAS CASO,2,85
"Carrer de la Murtra, El Carmel",1,2020-10-22,,1,/es/inmobiliaria-west-side-immobilaria-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202762500918,850,WEST SIDE IMMOBILÀRIA BCN,4,82
"Carrer de Pavía, Sants-Badal",1,2020-10-22,,1,/es/inmobiliaria-fincas-duenas/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003030866,710,FINCAS DUEÑAS,3,58
Can Baró,1,2020-10-22,,0,/es/inmobiliaria-area-casa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752570036,1000,AREA CASA,2,84
"Pisuerga, La Maternitat i Sant Ramon",1,2020-10-22,,0,/es/inmobiliaria-aranda-consultors/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202765515206,1288,ARANDA CONSULTORS,3,89
"Carrer de la Torre D'en Damians, Hostafrancs",1,2020-10-22,,0,/es/inmobiliaria-fincas-aguila-bonfill/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751283509,625,FINCAS AGUILÁ BONFILL,1,33
"Farners, El Carmel",1,2020-10-22,,0,/es/inmobiliaria-century-21-urban/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753365003,900,Century 21 Urban ,2,70
"Carrer de la Conca de Tremp, El Carmel",1,2020-10-22,,0,/es/inmobiliaria-teva-casa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763721388,725,TEVA CASA,3,55
"Carrer de Viladomat, 265, La Nova Esquerra de l'Eixample",1,2020-10-22,,1,/es/inmobiliaria-bcn-living/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751969010,1100,BCN LIVING,1,60
"Carrer de la Conca de Tremp, El Carmel",1,2020-10-22,,1,/es/inmobiliaria-la-inmobiliaria-de-cartella/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202750939770,580,La Inmobiliaria de Cartellà,0,42
L'Antiga Esquerra de l'Eixample,2,2020-10-22,,0,/es/inmobiliaria-area-casa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752570036,950,AREA CASA,2,60
Vallcarca i els Penitents,3,2020-10-22,,1,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,2300,MONIKA RÜSCH,4,225
"Carrer de Sant Antoni Maria Claret, 130, Sagrada Família",1,2020-10-22,,1,/es/inmobiliaria-alquilloga/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754337761,900,ALQUILLOGA ,3,64
"Doctor Giner I Partagàs, La Barceloneta",1,2020-10-22,,0,/es/inmobiliaria-euro-house-real-estate/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202765521924,700,EURO HOUSE REAL ESTATE,2,32
"Carrer de Fluvià, 80, Provençals del Poblenou",1,2020-10-22,,1,/es/inmobiliaria-housfy-real-estate-aicat-7922/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202757194594,950,HOUSFY REAL ESTATE aicat 7922,2,65
"Carrer de la Riera Baixa, El Raval",1,2020-10-22,,0,/es/inmobiliaria-finques-victor/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003016378,700,FINQUES VICTOR,2,49
"Carrer de Goya, Vila de Gràcia",1,2020-10-22,100 €,1,/es/inmobiliaria-atemporal-monthly-rentals/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202764010012,1190,ATEMPORAL MONTHLY RENTALS,3,80
"Carrer D'enric Granados, L'Antiga Esquerra de l'Eixample",2,2020-10-22,,1,/es/inmobiliaria-carolina-marti/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751697925,1500,CAROLINA MARTI,4,153
"Perú , El Parc i la Llacuna del Poblenou",2,2020-10-22,,0,/es/inmobiliaria-finques-martell/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752648906,1100,FINQUES MARTELL,3,83
"Sant Antoni  Sombrerers, Sant Pere, Sta. Caterina i la Ribera",1,2020-10-22,,0,/es/inmobiliaria-finques-martell/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752648906,700,FINQUES MARTELL,2,40
L'Antiga Esquerra de l'Eixample,2,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,3000,ENGEL & VOELKERS,2,85
"Carrer de la Constitució, La Bordeta",2,2020-10-22,,0,/es/inmobiliaria-fincas-aguila-bonfill/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751283509,940,FINCAS AGUILÁ BONFILL,3,80
Sant Gervasi- Galvany,1,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,2002,ENGEL & VOELKERS,2,55
Vallcarca i els Penitents,1,2020-10-22,,1,/es/inmobiliaria-novagest/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752090956,1125,NOVAGEST ,3,81
"Carrer de la Portaferrissa, Barri Gòtic",1,2020-10-22,,1,/es/inmobiliaria-duplex-estudi-immobiliari/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751215229,1100,Duplex Estudi Immobiliari,1,45
"Passeig de Maragall, Navas",1,2020-10-22,,0,/es/inmobiliaria-finques-giramon/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752527983,850,FINQUES GIRAMON,3,66
"Carrer de Sant Pacià, El Raval",2,2020-10-22,,0,/es/inmobiliaria-michele/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758067055,850,Michele,2,54
"Carrer del Clot, 173, El Clot",1,2020-10-22,100 €,1,/es/inmobiliaria-punto-habitat/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003066102,1000,PUNTO HABITAT,3,85
"Avinguda Coll del Portell, 88, La Salut",1,2020-10-22,,0,/es/inmobiliaria-punto-habitat/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003066102,1068,PUNTO HABITAT,2,75
Pedralbes,3,2020-10-22,,1,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,2700,MONIKA RÜSCH,4,178
"Sant Pere, Sta. Caterina i la Ribera",2,2020-10-22,,1,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,3000,MONIKA RÜSCH,2,80
El Putget i el Farró,4,2020-10-22,,0,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,2900,MONIKA RÜSCH,5,285
Sarrià,3,2020-10-22,,1,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,2500,MONIKA RÜSCH,5,178
Sarrià,2,2020-10-22,,1,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,2800,MONIKA RÜSCH,3,150
Les Tres Torres,4,2020-10-22,,1,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,3400,MONIKA RÜSCH,5,200
Sant Gervasi- Galvany,2,2020-10-22,,1,/es/inmobiliaria-monika-rusch/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753807547,3000,MONIKA RÜSCH,4,150
"Carrer del Mar, La Barceloneta",2,2020-10-22,,1,/es/inmobiliaria-m3-particulars/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202764597770,1200,M3 PARTICULARS,3,72
"Carrer Dels Ocells, 2, Sant Pere, Sta. Caterina i la Ribera",1,2020-10-22,,0,/es/inmobiliaria-galisan-fincas/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753108228,750,GALISAN FINCAS,2,45
El Poble Sec - Parc de Montjuïc,1,2020-10-22,,0,/es/inmobiliaria-angel-moliner/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202753866218,840,Angel Moliner,2,54
"Travessera de Gràcia, Vila de Gràcia",2,2020-10-22,,1,/es/inmobiliaria-1001-pisos/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752859955,1300,1001 PISOS,3,100
Diagonal Mar i el Front Marítim del Poblenou,1,2020-10-22,,0,/es/inmobiliaria-jose-antonio/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202765616890,800,JOSÉ ANTONIO,3,62
"Mèxic, 22, La Font de la Guatlla",1,2020-10-22,,1,/es/inmobiliaria-grupcapital/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752587558,750,GrupCAPITAL,1,45
"Rambla de Catalunya, Dreta de l'Eixample",3,2020-10-22,,1,/es/inmobiliaria-my-space-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754556539,2300,MY SPACE BARCELONA,4,130
"Carrer de Bertran, El Putget i el Farró",1,2020-10-22,,0,/es/inmobiliaria-1001-pisos/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752859955,700,1001 PISOS,1,35
"Carrer de Ballester, El Putget i el Farró",2,2020-10-22,,1,/es/inmobiliaria-my-space-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754556539,1700,MY SPACE BARCELONA,3,85
"Rambla Prim, El Besós i el Maresme",2,2020-10-22,25 €,0,/es/inmobiliaria-inmobiliaria-cs/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202762207283,875,INMOBILIARIA CS,3,80
"Carrer de Melcior de Palau, Sants",1,2020-10-22,,0,/es/inmobiliaria-my-space-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754556539,1760,MY SPACE BARCELONA,1,88
"Carrer de Melcior de Palau, Sants",1,2020-10-22,550 €,1,/es/inmobiliaria-my-space-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754556539,1210,MY SPACE BARCELONA,1,45
"Carrer de Lope de Vega, 117, El Poblenou",2,2020-10-22,,1,/es/inmobiliaria-jordi/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752876359,1350,Jordi,4,110
"Alfonso XII, Sant Gervasi- Galvany",2,2020-10-22,,1,/es/inmobiliaria-matchome-barcelona/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754873785,1850,MATCHOME BARCELONA,4,160
"Carrer de Pau Claris, Dreta de l'Eixample",1,2020-10-22,,1,/es/inmobiliaria-alice-engel/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202757674849,1534,ALICE ENGEL,2,88
"Avenida Sarria, 21, La Nova Esquerra de l'Eixample",2,2020-10-22,,1,/es/inmobiliaria-jfont-gestio-de-patrimoni/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202765408922,1475,JFONT GESTIÓ DE PATRIMONI,3,120
"Carrer Mata, 28, El Poble Sec - Parc de Montjuïc",1,2020-10-22,,1,/es/inmobiliaria-punto-habitat/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003066102,750,PUNTO HABITAT,2,50
El Poblenou,2,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,1500,ENGEL & VOELKERS,2,90
Barri Gòtic,2,2020-10-22,150 €,0,/es/inmobiliaria-lucas-fox/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751825893,1700,LUCAS FOX,3,125
El Raval,1,2020-10-22,50 €,1,/es/inmobiliaria-andorhome/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202756794610,750,AndorHome,1,42
"Portal Nou, Sant Pere, Sta. Caterina i la Ribera",1,2020-10-22,25 €,0,/es/inmobiliaria-century-21-welhome/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202750458369,725,CENTURY 21 WELHOME,1,43
"Les Corts, La Maternitat i Sant Ramon",2,2020-10-22,200 €,1,/es/inmobiliaria-vip-pisos/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751532564,1200,VIP PISOS,3,100
"Paseo Sant Joan, 4, La Salut",2,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,1350,ENGEL & VOELKERS,2,65
Les Tres Torres,2,2020-10-22,150 €,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,1700,ENGEL & VOELKERS,2,100
Sarrià,0,2020-10-22,,1,/es/inmobiliaria-nunez-i-navarro/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752272449,1529,NÚÑEZ I NAVARRO,1,57
Dreta de l'Eixample,3,2020-10-22,300 €,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,2300,ENGEL & VOELKERS,2,120
Vila de Gràcia,2,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,1498,ENGEL & VOELKERS,4,130
La Bordeta,2,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,2600,ENGEL & VOELKERS,4,148
Fort Pienc,2,2020-10-22,100 €,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,2200,ENGEL & VOELKERS,3,130
Dreta de l'Eixample,1,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,1535,ENGEL & VOELKERS,2,93
Sant Gervasi- Galvany,1,2020-10-22,150 €,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,750,ENGEL & VOELKERS,1,40
Vila de Gràcia,0,2020-10-22,,1,/es/inmobiliaria-nunez-i-navarro/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752272449,1841,NÚÑEZ I NAVARRO,0,58
"Passeig de Gràcia, 99, Dreta de l'Eixample",1,2020-10-22,,1,/es/inmobiliaria-engel-voelkers/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202758116439,2500,ENGEL & VOELKERS,1,80
"Art, El Guinardó",1,2020-10-22,30 €,0,/es/inmobiliaria-finques-martinez/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202751909600,695,FINQUES MARTINEZ,2,46
"Carrer del Cardenal Reig, La Maternitat i Sant Ramon",2,2020-10-22,100 €,1,/es/inmobiliaria-fincas-sanpo/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202762421395,1550,FINCAS SANPÓ,4,149
"Carrer Alacant, 27, Sant Gervasi i la Bonanova",1,2020-10-22,10 €,1,/es/inmobiliaria-procasa-luxury-home/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202754330561,890,PROCASA LUXURY HOME,2,50
Sant Antoni,1,2020-10-22,25 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1075,NEXT DOOR BCN,3,79
El Poblenou,2,2020-10-22,25 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1150,NEXT DOOR BCN,2,73
Sant Gervasi- Galvany,1,2020-10-22,,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1550,NEXT DOOR BCN,1,98
Vila de Gràcia,1,2020-10-22,100 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1000,NEXT DOOR BCN,3,80
L'Antiga Esquerra de l'Eixample,2,2020-10-22,100 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1200,NEXT DOOR BCN,2,73
El Camp d'en Grassot i Gràcia Nova,1,2020-10-22,150 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1050,NEXT DOOR BCN,3,70
El Camp d'en Grassot i Gràcia Nova,2,2020-10-22,100 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1900,NEXT DOOR BCN,2,102
La Nova Esquerra de l'Eixample,2,2020-10-22,150 €,0,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1100,NEXT DOOR BCN,2,70
La Nova Esquerra de l'Eixample,1,2020-10-22,100 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1000,NEXT DOOR BCN,2,70
Pedralbes,4,2020-10-22,500 €,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,5200,NEXT DOOR BCN,5,295
Barri Gòtic,1,2020-10-22,,1,/es/inmobiliaria-next-door-bcn/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202763117195,1020,NEXT DOOR BCN,2,56
"Carrer del Taquígraf Garriga, Barri de les Corts",1,2020-10-22,,1,/es/inmobiliaria-century-21-alpha/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202761154438,990,CENTURY 21 ALPHA,1,60
"Olivera, 74, El Poble Sec - Parc de Montjuïc",1,2020-10-22,,0,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,850,SOMOSCASA,3,70
"Carrer de la Cera, El Raval",1,2020-10-22,100 €,0,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,650,SOMOSCASA,1,55
"Nou de la Rambla, El Raval",1,2020-10-22,50 €,0,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,800,SOMOSCASA,1,65
"Canvis Nous, Sant Pere, Sta. Caterina i la Ribera",1,2020-10-22,25 €,0,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,850,SOMOSCASA,1,58
"Ronda Sant Pau, El Raval",1,2020-10-22,,0,/es/inmobiliaria-suitelife/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202755295447,850,SUITELIFE,1,40
"Carrer Sant Jacint, 4, Sant Pere, Sta. Caterina i la Ribera",1,2020-10-22,,1,/es/inmobiliaria-suitelife/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202755295447,910,SUITELIFE,1,50
"Carrer del Vallespir, Barri de les Corts",1,2020-10-22,,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,750,SOMOSCASA,2,60
"Taquigraf Garriga, Barri de les Corts",1,2020-10-22,50 €,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,850,SOMOSCASA,2,62
"Carrer de Benavent, La Maternitat i Sant Ramon",1,2020-10-22,,0,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,600,SOMOSCASA,1,32
"Carrer de Jerusalem, El Raval",2,2020-10-22,100 €,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,1000,SOMOSCASA,2,65
"Consell de Cent, La Nova Esquerra de l'Eixample",1,2020-10-22,155 €,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,825,SOMOSCASA,2,60
"Rossello, L'Antiga Esquerra de l'Eixample",1,2020-10-22,,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,850,SOMOSCASA,2,65
"Sant Erasme, El Raval",1,2020-10-22,205 €,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,590,SOMOSCASA,1,55
"Carrer de Numància, Barri de les Corts",2,2020-10-22,100 €,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,1150,SOMOSCASA,3,94
"Rosselló, L'Antiga Esquerra de l'Eixample",1,2020-10-22,150 €,1,/es/inmobiliaria-somoscasa/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=9202752737168,850,SOMOSCASA,2,70
"Carrer de Lleida, 27, El Poble Sec - Parc de Montjuïc",1,2020-10-22,50 €,1,/es/inmobiliaria-punto-habitat/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003066102,900,PUNTO HABITAT,3,75
"Rambla Badal (de), 104, Sants",1,2020-10-22,75 €,1,/es/inmobiliaria-punto-habitat/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003066102,975,PUNTO HABITAT,3,100
"Carrer Espinoi, 3, El Putget i el Farró",1,2020-10-22,50 €,1,/es/inmobiliaria-punto-habitat/alquiler/inmuebles/espana/todas-las-zonas/l?clientId=943003066102,950,PUNTO HABITAT,3,80
