address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2
"Carrer de Sepúlveda, Sant Antoni",2,Flat,Flat,1,2020-10-28,205,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/156875612/d,895,ESTUDI JOAN MIRO.SL.,9202762439813,2,66
"Carrer Gran de Gràcia, 211, Vila de Gràcia",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156846853/d,1100,PUNTO HABITAT,943003066102,2,70
"Carrer de la Palla, Barri Gòtic",2,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/157479062/d,850,FINCAS PEREZ,9202762829465,1,31
"Carrer de Provença, Sagrada Família",1,Apartment,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television-internet/157480493/d,1150,INTERHOME SRL,9202758748867,1,39
"Enric Granados, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-ascensor/157473940/d,850,TUKSA,9202751261817,1,40
"Carrer de Puig I Valls, 21, Sants-Badal",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-no-amueblado/157473797/d,1100,,9202765083720,2,65
"Mar, La Barceloneta",1,Flat,Flat,0,2020-10-28,60,0,False,/es/alquiler/vivienda/barcelona-capital/la-barceloneta/157485597/d,690,FINCAS ABARCA,9202762519960,0,29
"Plaza Panta de Tremp, El Carmel",1,Attic,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/el-carmel/157562407/d,890,Particular,9202750520561,2,55
Vallcarca i els Penitents,1,Attic,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-parking-piscina/157478325/d,1250,THE SIMPLE RENT LUXURY PROPERTIES,9202763884847,1,100
"Carrer D'escipió, El Putget i el Farró",1,Apartment,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157480712/d,800,FINCAS GRAN VIA 690,9202757644226,1,45
"Avinguda Meridiana, Navas",1,Flat,Flat,0,2020-10-28,225,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157473837/d,975,AREA CASA,9202752570036,3,85
Sagrada Família,2,Flat,Flat,0,2020-10-28,125,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/155629904/d,975,ACBAR REAL ESTATE,9202761615353,4,86
"Carrer de Villarroel, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157485563/d,1075,TELLO&URUE,9202751586903,2,60
"Carrer de la Mare de Déu del Coll, 39, Vallcarca i els Penitents",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-patio-no-amueblado/157485497/d,780,,9202765601561,2,46
Pedralbes,2,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157479224/d,2200,THE SIMPLE RENT LUXURY PROPERTIES,9202763884847,3,120
"Carrer de Sant Pere Mitjà, Sant Pere, Sta. Caterina i la Ribera",1,Apartment,Flat,3,2020-10-28,0,0,False,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/157482256/d",700,FINCAS PEREZ,9202762829465,1,35
"Gran Via Corts Catalanes, 975, Sant Martí de Provençals",2,Flat,Flat,1,2020-10-28,25,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-parking/156231314/d,995,ONIX RENTA,9202751773326,2,65
"Carrer D'aribau, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,400,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio-amueblado/155989445/d,1300,GARCÍA ASSESSORS & ASSOCIATS,9202752569293,3,82
"De Sant Iscle, El Turó de la Peira",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television/157485528/d,850,InmueblesBCN,9202755528341,2,71
"Carrer de la Reina Amàlia, El Raval",1,Flat,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-patio-amueblado-television-se-aceptan-mascotas-internet/157485434/d,650,WELCOMEHOME,9202765596221,1,35
"Carrer de Mozart, Vila de Gràcia",2,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado-television/157481397/d,1250,ADLER INMO,9202758496319,2,80
Sant Gervasi i la Bonanova,3,Flat,Flat,2,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-parking-no-amueblado/157480395/d,2400,Mercedes Salvador Acevedo,9202764931622,5,201
"Gran Via de Les Corts Catalanes, 975, Sant Martí de Provençals",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156944243/d,1400,ONIX RENTA,9202751773326,4,99
Sant Antoni,1,Flat,Flat,0,2020-10-28,146,0,False,/es/alquiler/vivienda/barcelona-capital/trastero/156971273/d,954,ACBAR REAL ESTATE,9202761615353,3,92
"Carrer de Concepción Arenal, El Congrés i els Indians",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157485279/d,1100,DOMCASA,9202750519288,4,93
"Carrer de Rosés, Sants",1,Flat,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/sants/157485237/d,850,ANDOR HOME ,9202752070615,3,61
"Pallars, El Poblenou",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157483189/d,1150,TUKSA,9202751261817,3,83
"Sardenya, Fort Pienc",1,Flat,Flat,2,2020-10-28,160,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156425329/d,890,FINQUES MARTELL,9202752648906,2,60
"Carrer de Balmes, Sant Gervasi- Galvany",1,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157484915/d,795,ARQUITECTURA RESIDENCIAL,9202751151430,1,44
El Raval,1,Flat,Flat,0,2020-10-28,70,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television/157481000/d,780,WELCOMEHOME,9202765596221,1,45
"Dega Bahi, El Camp de l'Arpa del Clot",1,Flat,Flat,2,2020-10-28,60,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157074713/d,740,FINQUES MARTELL,9202752648906,2,56
"Carrer de Vallès I Ribot, La Sagrera",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-television/157484892/d,800,Estudi Sagrera-Martí Molins,9202758387010,3,65
"Avinguda de Josep Tarradellas, Sants",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television-se-aceptan-mascotas/157485883/d,1190,GESTORIA ALERT,9202753419247,2,72
"Carrer de Martínez de la Rosa, Vila de Gràcia",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-television/157485411/d,1300,BARCELONA VIVIR INVERSIONES,9202761924826,3,110
"Dos de Maig, El Camp de l'Arpa del Clot",1,Flat,Flat,2,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156936622/d,850,FINQUES MARTELL,9202752648906,3,62
Sant Antoni,1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157484744/d,800,TECNOCASA AVDA. MISTRAL,9202752314508,3,55
"Carrer del Rosselló, Dreta de l'Eixample",1,Flat,Flat,1,2020-10-28,30,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157480310/d,990,GESVA,9202757414773,2,70
"Mallorca, Dreta de l'Eixample",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157053997/d,1190,FINQUES MARTELL,9202752648906,3,108
Sant Antoni,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157484731/d,1395,SH BARCELONA,9202752325093,2,68
"Viladomat, La Nova Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157482441/d,1000,HAUSMANN AND ESCODA,9202751823444,2,53
"Arago, 423, Sagrada Família",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/sagrada-familia/157473496/d,1200,Homequality,9202765132355,4,70
Barri de les Corts,4,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/157484727/d,975,SH BARCELONA,9202752325093,2,75
"Rambla Catalunya, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157478055/d,1650,Cameva Serveis Immobiliaris,9202765589291,4,135
"Consell de Cent, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156906041/d,1150,Forcadell Res.Lloguers,9202753948202,3,110
El Raval,1,Loft,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television/157484726/d,895,SH BARCELONA,9202752325093,0,45
"Balmes, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,2,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157485187/d,1300,GESTORIA ALERT,9202753419247,3,120
"Consell de Cent, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,125,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156035869/d,1075,Forcadell Res.Lloguers,9202753948202,2,60
Sant Antoni,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157484725/d,995,SH BARCELONA,9202752325093,1,51
"Carrer de Feliu Casanova, Sants-Badal",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-se-aceptan-mascotas/157483672/d,995,WORLD INMUEBLES,9202761713750,2,55
"Balmes, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,155,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156130408/d,1145,Forcadell Res.Lloguers,9202753948202,4,75
El Poble Sec - Parc de Montjuïc,2,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television/157484720/d,1395,SH BARCELONA,9202752325093,2,80
"Carrer de Salvador Espriu, 89, La Vila Olímpica del Poblenou",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157483793/d,2650,ARGENTERS,9202765415147,3,115
"Violant D'hongria, Sants",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156254688/d,700,Forcadell Res.Lloguers,9202753948202,2,45
"Rambla de Catalunya, 35, Dreta de l'Eixample",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado-television-internet/157476762/d,1150,ARGENTERS,9202765415147,1,55
"Aribau, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156048806/d,850,Forcadell Res.Lloguers,9202753948202,1,68
"Carrer Sitges, El Raval",1,Flat,Flat,0,2020-10-28,78,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/157481533/d,950,VIU BÉ ADMINISTRADORS,9202765589286,2,80
"Florida, La Prosperitat",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/155999338/d,750,Forcadell Res.Lloguers,9202753948202,3,61
El Raval,1,Flat,Flat,0,2020-10-28,150,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza/157543477/d,1200,Ohh My House,9202765465801,2,72
"Carrer Poeta Cabanyes, 33, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-amueblado/157473237/d,1000,TRIZE INMO,9202764975207,1,72
Dreta de l'Eixample,2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/152795120/d,3500,ENGEL & VOELKERS,9202758116439,3,111
"Carrer Murillo, 12, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157473233/d,950,TRIZE INMO,9202764975207,1,59
"Carrer de Sant Pere Més Alt, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas-no-amueblado/157543082/d,1150,VALLES & PARIS  IMMOBLES,943003007587,4,106
"Beethoven, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157473203/d,2350,FINQUES MUR,9202753414530,4,126
Sagrada Família,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157543046/d,1350,Ohh My House,9202765465801,3,112
"Carrer Tiradors, 1, Sant Pere, Sta. Caterina i la Ribera",1,Loft,Flat,0,2020-10-28,120,0,False,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/155658773/d",550,FINCAS SANCHO GIL,9202752559047,1,26
"Avinguda Meridiana, Navas",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157542919/d,970,ASSESSORIA FERRIM SCP,9202761855427,3,90
"Carrer Corsega, 380, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157542658/d,1000,GDIBO,9202758065478,3,80
El Poble Sec - Parc de Montjuïc,1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-no-amueblado/156825295/d,1300,ENGEL & VOELKERS,9202758116439,2,65
"De Sant Dalmir, La Teixonera",3,Duplex,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/156337222/d,1950,RS GROUP,9202759306905,5,225
"Carrer de Sant Quintí, El Guinardó",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157467486/d,980,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,70
"Carrer de Felip II, El Congrés i els Indians",1,Flat,Flat,3,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/156924368/d,1250,DOMCASA,9202750519288,4,110
Sant Gervasi- Galvany,1,Apartment,Flat,1,2020-10-28,80,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156751923/d,1100,ENGEL & VOELKERS,9202758116439,2,83
"Madrid, La Maternitat i Sant Ramon",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/154378643/d,1450,RS GROUP,9202759306905,4,110
"Gran Via Corts Catalanes, Fort Pienc",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-no-amueblado/156932567/d,1150,URBENORTE CATALUNYA,900140000217,3,90
"Avinguda Diagonal, Dreta de l'Eixample",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157465183/d,1400,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,1,80
"Freser, El Camp de l'Arpa del Clot",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157477006/d,1050,CHRYSOL VALUE REAL ESTATE,9202752512415,2,88
Sagrada Família,1,Flat,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/155986290/d,1100,DOMUSSED IMMOBILIARIS,9202756870348,3,110
"Clos de Sant Francesc, Sarrià",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157073920/d,975,GEINBAR,9202759716828,1,58
"França, Can Baró",1,Flat,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-amueblado/153890348/d,1150,RS GROUP,9202759306905,2,78
Dreta de l'Eixample,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/156069936/d,1000,LAYVAK,9202764453981,1,61
"Carrer de Còrsega, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado-television/157476784/d,1100,Ramón Oliva,9202765598852,2,90
"Carrer de Galileu, 344, Barri de les Corts",2,Flat,Flat,0,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157476869/d,990,MASHABITAT,9202751336178,4,77
"Carrer Morales, 46, Barri de les Corts",3,Flat,Flat,0,2020-10-28,170,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/155719602/d,2280,FINCAS SANCHO GIL,9202752559047,4,122
"Carrer Morales, 46, Barri de les Corts",2,Duplex,Flat,0,2020-10-28,80,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina/156782255/d,1450,FINCAS SANCHO GIL,9202752559047,2,77
"Carrer de Roca I Batlle, El Putget i el Farró",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156768333/d,1350,WORLD HOUSE CONSULTING,9202763665431,4,110
"Carrer de Valencia, Dreta de l'Eixample",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157474984/d,2333,Homelike,9202762567099,3,85
"Teodor Roviralta, Sant Gervasi i la Bonanova",3,Attic,Flat,1,2020-10-28,350,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-parking-piscina-no-amueblado/155740384/d,3150,INMOFINDERS.COM,9202751882218,3,160
"Carrer Dels Valero, Sant Gervasi- Galvany",4,Flat,Flat,2,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking/156898349/d,4200,INMOFINDERS.COM,9202751882218,5,250
"Proclamacion, La Barceloneta",1,Loft,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/155022713/d,790,RS GROUP,9202759306905,1,35
"Corsega, La Nova Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,110,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/156910991/d,990,FINCAS ABARCA,9202762519960,3,78
"Carrer de Valencia, Dreta de l'Eixample",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157474947/d,2344,Homelike,9202762567099,2,60
"Carrer de Vila I Vilà, El Poble Sec - Parc de Montjuïc",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-television-internet/157474929/d,3881,Homelike,9202762567099,3,56
"Carrer Dels Valero, Sant Gervasi- Galvany",5,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking/156490032/d,5500,INMOFINDERS.COM,9202751882218,5,260
"Ferrer de Blanes, Vila de Gràcia",5,House_Chalet,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-piscina-no-amueblado/156067869/d,7450,INMOFINDERS.COM,9202751882218,6,416
"Carrer de Còrsega, 258, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,120,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/156754111/d,1280,FINQUES UNA,9202752593007,2,88
"Sardeña, El Camp d'en Grassot i Gràcia Nova",2,Flat,Flat,3,2020-10-28,153,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-trastero-zona-comunitaria-ascensor/156451628/d,1097,BARCINO JURIDIC ,9202753404433,3,80
"Via Favència, La Guineueta",2,Flat,Flat,3,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-patio-amueblado-television/155013204/d,1250,NOVA LLAR,9202754661585,4,107
"Carrer de Valencia, Dreta de l'Eixample",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157474921/d,1800,Homelike,9202762567099,3,85
"Calle Gran Via, Sant Antoni",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-patio/157066677/d,1800,WERELOCATEBCN SL,9202764677320,3,140
"Carrer Dels Vigatans, 11, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,3,2020-10-28,0,0,False,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/157476456/d",800,LM JORBA FINQUES,9202764779621,3,60
